C1,Q1,C2,phase1_ideal_minutes,phase2_ideal_minutes,T_ideal_physical,T_ideal_as_written_minus,nearest_observed_distance_normalized,nearest_observed_index,inside_rectangle,inside_convex_hull,inside_trust_region,inside_main_domain,predicted_charge_time,predicted_charge_time_se,predicted_SOH200,predicted_SOH200_se,predicted_slope50_200,predicted_slope50_200_se,predicted_degradation_rate,predicted_degradation_rate_se,predicted_EOL,predicted_EOL_se,stress_p,soc_weighted_stress
4.8,56.0,4.6,7.000000000000001,3.130434782608696,10.130434782608697,3.869565217391305,0.3785782143554916,0,True,True,True,True,10.35414232957201,0.432879390839616,0.9977485417317272,0.0004230795558273139,-0.0014353559975421024,0.0002415719617909254,0.0014353559975421024,0.0002415719617909254,1657.2795526203531,100.33175226675691,2.0,22.476
4.8,56.0,4.65,7.000000000000001,3.0967741935483866,10.096774193548388,3.9032258064516143,0.40079232000522974,0,True,True,True,True,10.3204817405117,0.432879390839616,0.9975432795842173,0.00043642456761479667,-0.0015585243474588836,0.00024796809543503167,0.0015585243474588836,0.00024796809543503167,1631.456086712136,93.37128394029494,2.0,22.61475
4.8,56.0,4.7,7.000000000000001,3.063829787234042,10.063829787234043,3.936170212765959,0.39694732730793625,5,True,True,True,True,10.287537334197356,0.432879390839616,0.9973167742705945,0.0004496506955567612,-0.0016937686239181069,0.0002542148422349816,0.0016937686239181069,0.0002542148422349816,1605.7623508280913,86.69295725600477,2.0,22.755000000000003
4.8,56.0,4.75,7.000000000000001,3.0315789473684207,10.031578947368422,3.96842105263158,0.39432171932325016,5,True,True,True,True,10.255286494331735,0.432879390839616,0.9970666200042413,0.00046284168137748104,-0.0018423880376861666,0.0002603598432905243,0.0018423880376861666,0.0002603598432905243,1580.2049569088995,80.32709169123996,2.0,22.89675
4.8,56.0,4.8,7.000000000000001,3.0,10.0,4.000000000000001,0.39344262295081966,5,True,True,True,True,10.223707546963313,0.432879390839616,0.9967901178796639,0.00047619357517644654,-0.0020058324644809306,0.00026651267216206136,0.0020058324644809306,0.00026651267216206136,1554.7903433302197,74.31060025045868,2.0,23.04
4.8,56.0,4.85,7.000000000000001,2.9690721649484537,9.969072164948454,4.030927835051547,0.39432171932325016,5,True,True,True,True,10.192779711911767,0.432879390839616,0.9964842378782478,0.0004900740519414098,-0.0021857210577277105,0.0002728762396614734,0.0021857210577277105,0.0002728762396614734,1529.5247733280642,68.68837276511486,2.0,23.18475
4.8,56.0,4.9,7.000000000000001,2.9387755102040813,9.938775510204081,4.0612244897959195,0.39694732730793636,5,True,True,True,True,10.162483057167394,0.432879390839616,0.9961455756756622,0.0005051038064840212,-0.002383863290852018,0.0002797893785633967,0.002383863290852018,0.0002797893785633967,1504.4143335968038,63.5145268902311,2.0,23.331000000000003
4.8,57.0,4.4,7.124999999999999,3.1363636363636362,10.261363636363635,3.988636363636363,0.2868382090187073,0,True,True,True,True,10.485071183326948,0.432879390839616,0.9983497288020449,0.00037350178384102316,-0.001070687261980958,0.0002170344903600372,0.001070687261980958,0.0002170344903600372,1752.583809662841,127.79111002326304,2.0,21.982
4.8,57.0,4.45,7.124999999999999,3.101123595505618,10.226123595505618,4.023876404494381,0.3066741125994419,0,True,True,True,True,10.44983114246893,0.432879390839616,0.9982122860263511,0.00038651771835166587,-0.0011546361609197906,0.00022358635023197836,0.0011546361609197906,0.00022358635023197836,1727.5285798814434,120.33199035431305,2.0,22.10921875
4.8,57.0,4.5,7.124999999999999,3.066666666666667,10.191666666666666,4.058333333333332,0.32742465709762486,0,True,True,True,True,10.41537421362998,0.432879390839616,0.9980616449830645,0.00039953275648236267,-0.0012462297005706603,0.0002300625482850998,0.0012462297005706603,0.0002300625482850998,1702.5545081548933,113.05885446106787,2.0,22.237875
4.8,57.0,4.55,7.124999999999999,3.0329670329670333,10.157967032967033,4.092032967032965,0.3489267005598537,0,True,True,True,True,10.381674579930346,0.432879390839616,0.9978964095837977,0.0004124940823614521,-0.001346236818262841,0.00023643227581692154,0.001346236818262841,0.00023643227581692154,1677.6684886040039,105.9856757557368,2.0,22.36796875
4.8,57.0,4.6,7.124999999999999,3.0000000000000004,10.125,4.124999999999998,0.3710496195967878,0,True,True,True,True,10.348707546963313,0.432879390839616,0.9977150241336374,0.0004253595926504176,-0.001455510204068946,0.00024267141813807245,0.001455510204068946,0.00024267141813807245,1652.877272473585,99.12876803415264,2.0,22.499499999999998
4.8,57.0,4.65,7.124999999999999,2.967741935483871,10.09274193548387,4.157258064516128,0.38522561099507274,5,True,True,True,True,10.316449482447183,0.432879390839616,0.9975157538556843,0.00043810902900740005,-0.001574996050101549,0.0002487687407967033,0.001574996050101549,0.0002487687407967033,1628.1874658596341,92.50739963628435,2.0,22.63246875
4.8,57.0,4.7,7.124999999999999,2.9361702127659575,10.061170212765957,4.188829787234042,0.38070482987271226,5,True,True,True,True,10.28487775972927,0.432879390839616,0.9972966629008679,0.000450760652490429,-0.0017057450019199506,0.00025473502427238165,0.0017057450019199506,0.00025473502427238165,1603.6055275871063,86.1445537992679,2.0,22.766875
4.8,57.0,4.75,7.124999999999999,2.905263157894737,10.030263157894737,4.219736842105262,0.3779664074511662,5,True,True,True,True,10.25397070485805,0.432879390839616,0.9970555895016412,0.0004633957076992379,-0.0018489244680098972,0.000260616302338245,0.0018489244680098972,0.000260616302338245,1579.1377672381122,80.0678480737458,2.0,22.90271875
4.8,57.0,4.8,7.124999999999999,2.8750000000000004,10.0,4.249999999999998,0.3770491803278688,5,True,True,True,True,10.223707546963313,0.432879390839616,0.9967901178796639,0.00047619357517644654,-0.0020058324644809306,0.00026651267216206136,0.0020058324644809306,0.00026651267216206136,1554.7903433302197,74.31060025045868,2.0,23.04
4.8,57.0,4.85,7.124999999999999,2.8453608247422686,9.970360824742269,4.2796391752577305,0.3779664074511662,5,True,True,True,True,10.194068371705582,0.432879390839616,0.9964975464619241,0.0004894810512289952,-0.0021779131963076378,0.0002726043786312729,0.0021779131963076378,0.0002726043786312729,1530.5692616443284,68.91297123359246,2.0,23.178718749999998
4.8,57.0,4.9,7.124999999999999,2.816326530612245,9.941326530612244,4.308673469387754,0.3807048298727123,5,True,True,True,True,10.165034077575557,0.432879390839616,0.9961748518958046,0.0005037991915535277,-0.0023667746040624735,0.0002791867939089081,0.0023667746040624735,0.0002791867939089081,1506.4803737014781,63.92300401390244,2.0,23.318875000000002
4.8,58.0,4.4,7.25,2.9999999999999996,10.25,4.25,0.27779489536968094,0,True,True,True,True,10.473707546963313,0.432879390839616,0.9983012962028314,0.0003782216785065174,-0.0011003128932841934,0.00021941874248901423,0.0011003128932841934,0.00021941874248901423,1743.4826228829834,125.0635839437752,2.0,22.028000000000002
4.8,58.0,4.45,7.25,2.9662921348314604,10.21629213483146,4.283707865168539,0.2982328906727887,0,True,True,True,True,10.439999681794774,0.432879390839616,0.998166209073431,0.0003906300225698728,-0.0011826967239234826,0.00022564096721660768,0.0011826967239234826,0.00022564096721660768,1719.633759251666,118.01473851713713,2.0,22.149687500000002
4.8,58.0,4.5,7.25,2.933333333333333,10.183333333333334,4.316666666666666,0.31953208260813115,0,True,True,True,True,10.407040880296647,0.432879390839616,0.998018666939757,0.00040302876415668036,-0.0012722864566914083,0.00023178867909697966,0.0012722864566914083,0.00023178867909697966,1695.8471752421367,111.13471903069255,2.0,22.272750000000002
4.8,58.0,4.55,7.25,2.901098901098901,10.151098901098901,4.3489010989010985,0.3415313867040307,0,True,True,True,True,10.374806448062214,0.432879390839616,0.9978574021861591,0.0004153737083954851,-0.0013697797233994987,0.0002378361353059025,0.0013697797233994987,0.0002378361353059025,1672.1293614293616,104.43659554096199,2.0,22.3971875
4.8,58.0,4.6,7.25,2.869565217391304,10.119565217391305,4.380434782608695,0.36410392190048335,0,True,True,True,True,10.343272764354618,0.432879390839616,0.9976810075569978,0.00042763147295514183,-0.0014759474010465389,0.00024376422465122866,0.0014759474010465389,0.00024376422465122866,1648.486686232329,97.93552561392009,2.0,22.523
4.8,58.0,4.65,7.25,2.8387096774193545,10.088709677419354,4.411290322580646,0.369195406417913,5,True,True,True,True,10.312417224382667,0.432879390839616,0.9974879197217965,0.0004397892859536622,-0.0015916418385635255,0.00024956589603580484,0.0015916418385635255,0.00024956589603580484,1624.9253936861735,91.6492770630136,2.0,22.6501875
4.8,58.0,4.7,7.25,2.808510638297872,10.058510638297872,4.4414893617021285,0.36447584864016935,5,True,True,True,True,10.282218185261184,0.432879390839616,0.9972764007919813,0.0004518693828275385,-0.0017178060630526706,0.00025525403010117975,0.0017178060630526706,0.00025525403010117975,1601.4516013417358,85.59886805323696,2.0,22.778750000000002
4.8,58.0,4.75,7.25,2.7789473684210524,10.028947368421052,4.471052631578948,0.3616145488155888,5,True,True,True,True,10.252654915384365,0.432879390839616,0.9970445175206143,0.000463949767091948,-0.0018554840883025718,0.00026087265970354385,0.0018554840883025718,0.00026087265970354385,1578.0712982926896,79.80933273458183,2.0,22.9086875
4.8,58.0,4.8,7.25,2.75,10.0,4.5,0.360655737704918,5,True,True,True,True,10.223707546963313,0.432879390839616,0.9967901178796639,0.00047619357517644654,-0.0020058324644809306,0.00026651267216206136,0.0020058324644809306,0.00026651267216206136,1554.7903433302197,74.31060025045868,2.0,23.04
4.8,58.0,4.85,7.25,2.7216494845360826,9.971649484536083,4.528350515463917,0.3616145488155888,5,True,True,True,True,10.195357031499396,0.432879390839616,0.9965108046672205,0.0004888896683264465,-0.002170133226232505,0.0002723332899386336,0.002170133226232505,0.0002723332899386336,1531.61446322517,69.13843141307723,2.0,23.172687500000002
4.8,58.0,4.9,7.25,2.6938775510204076,9.943877551020407,4.556122448979592,0.36447584864016946,5,True,True,True,True,10.16758509798372,0.432879390839616,0.9962039057488712,0.0005025070596464552,-0.0023498084172574336,0.00027859055951501884,0.0023498084172574336,0.00027859055951501884,1508.5492511373443,64.33527492489006,2.0,23.30675
4.8,59.0,4.35,7.375,2.896551724137931,10.27155172413793,4.478448275862069,0.24942639780416018,0,True,True,True,True,10.495259271101244,0.432879390839616,0.9983732649572572,0.00037115317844836664,-0.0010562728482948782,0.00021584462479465465,0.0010562728482948782,0.00021584462479465465,1757.1211281380658,129.1583682285749,2.0,21.95915625
4.8,59.0,4.4,7.375,2.8636363636363633,10.238636363636363,4.511363636363637,0.2694463574738177,0,True,True,True,True,10.462343910599676,0.432879390839616,0.99825144219078,0.0003829268387480048,-0.001130758257913187,0.0002217861076360185,0.001130758257913187,0.0002217861076360185,1734.4286986650332,122.37050410684243,2.0,22.074
4.8,59.0,4.45,7.375,2.831460674157303,10.206460674157302,4.543539325842697,0.2904723614072497,0,True,True,True,True,10.430168221120615,0.432879390839616,0.9981189445224825,0.0003947259966027792,-0.0012114392291897934,0.0002276798089604391,0.0012114392291897934,0.0002276798089604391,1711.7750180208088,115.72449556410332,2.0,22.19015625
4.8,59.0,4.5,7.375,2.8,10.175,4.575,0.31230127677988434,0,True,True,True,True,10.398707546963314,0.432879390839616,0.99797473596874,0.00040650951347914684,-0.0012988880197118973,0.0002335014247737397,0.0012988880197118973,0.0002335014247737397,1689.1662663378843,109.23101032554491,2.0,22.307625
4.8,59.0,4.55,7.375,2.769230769230769,10.14423076923077,4.605769230769231,0.33477608003923237,0,True,True,True,True,10.367938316194083,0.432879390839616,0.9978176714646935,0.0004182411209755149,-0.0013937343453862315,0.000239229845938022,0.0013937343453862315,0.000239229845938022,1666.6085226889754,102.90220566358121,2.0,22.42640625
4.8,59.0,4.6,7.375,2.739130434782609,10.11413043478261,4.635869565217391,0.3577750712469633,0,True,True,True,True,10.337837981745922,0.432879390839616,0.9976464845734838,0.00042989522964452395,-0.0014966715620173252,0.00024485041426569376,0.0014966715620173252,0.00024485041426569376,1644.1077628337173,96.75208736732773,2.0,22.546499999999998
4.8,59.0,4.65,7.375,2.7096774193548385,10.084677419354838,4.665322580645162,0.35319854868857103,5,True,True,True,True,10.308384966318151,0.432879390839616,0.997459773727101,0.00044146546455084803,-0.0016084635527197303,0.0002503596382332122,0.0016084635527197303,0.0002503596382332122,1621.669857071476,90.79695046568087,2.0,22.66790625
4.8,59.0,4.7,7.375,2.680851063829787,10.055851063829786,4.694148936170214,0.34826227317583014,5,True,True,True,True,10.2795586107931,0.432879390839616,0.9972559868141115,0.0004529769740984689,-0.00172995240609768,0.00025577191033552367,0.00172995240609768,0.00025577191033552367,1599.3005682008072,85.05591301368447,2.0,22.790625
4.8,59.0,4.75,7.375,2.6526315789473682,10.027631578947368,4.722368421052632,0.34526663405363506,5,True,True,True,True,10.25133912591068,0.432879390839616,0.9970334039051875,0.0004645038796828534,-0.0018620669808376417,0.00026112892672892587,0.0018620669808376417,0.00026112892672892587,1577.00554958589,79.5515477215544,2.0,22.91465625
4.8,59.0,4.8,7.375,2.625,10.0,4.75,0.34426229508196726,5,True,True,True,True,10.223707546963313,0.432879390839616,0.9967901178796639,0.00047619357517644654,-0.0020058324644809306,0.00026651267216206136,0.0020058324644809306,0.00026651267216206136,1554.7903433302197,74.31060025045868,2.0,23.04
4.8,59.0,4.85,7.375,2.597938144329897,9.972938144329897,4.777061855670103,0.34526663405363506,5,True,True,True,True,10.19664569129321,0.432879390839616,0.9965240126848398,0.0004882998518441413,-0.002162381047868476,0.00027206294548700905,0.002162381047868476,0.00027206294548700905,1532.6603785576688,69.36475024129096,2.0,23.16665625
4.8,59.0,4.9,7.375,2.571428571428571,9.946428571428571,4.803571428571429,0.34826227317583025,5,True,True,True,True,10.170136118391884,0.432879390839616,0.9962327389238477,0.0005012268050167081,-0.0023329638522976716,0.0002780003479647292,0.0023329638522976716,0.0002780003479647292,1510.6209698009632,64.75131102274912,2.0,23.294625
4.8,60.0,4.35,7.5,2.7586206896551726,10.258620689655173,4.741379310344827,0.24121018532823083,0,True,True,True,True,10.482328236618486,0.432879390839616,0.9983197548742914,0.00037644048762926354,-0.0010890276436003924,0.00021852007792564262,0.0010890276436003924,0.00021852007792564262,1746.9147316629112,126.08977715973748,2.0,22.010625
4.8,60.0,4.4,7.5,2.727272727272727,10.227272727272727,4.772727272727273,0.26185905586866504,0,True,True,True,True,10.45098027423604,0.432879390839616,0.998200125049888,0.0003876147822860826,-0.0011620460376706883,0.0002241352130929825,0.0011620460376706883,0.0002241352130929825,1725.421791573991,119.7120213871295,2.0,22.12
4.8,60.0,4.45,7.5,2.696629213483146,10.196629213483146,4.8033707865168545,0.28344844033090777,0,True,True,True,True,10.420336760446459,0.432879390839616,0.9980704617640797,0.0003988041453147955,-0.0012408802496310244,0.0002297020688510748,0.0012408802496310244,0.0002297020688510748,1703.952191305703,113.46140759367299,2.0,22.230625000000003
4.8,60.0,4.5,7.5,2.6666666666666665,10.166666666666666,4.833333333333334,0.30577919004220383,0,True,True,True,True,10.390374213629979,0.432879390839616,0.9979298309412893,0.0004099742782814961,-0.0013260457807107648,0.00023520041001685648,0.0013260457807107648,0.00023520041001685648,1682.5116773429013,107.34785496363185,2.0,22.3425
4.8,60.0,4.55,7.5,2.6373626373626373,10.137362637362637,4.862637362637363,0.3287002423956435,0,True,True,True,True,10.36107018432595,0.432879390839616,0.997777204006628,0.0004210961160567168,-0.0014181078843015246,0.00024061331788406966,0.0014181078843015246,0.00024061331788406966,1661.105912000258,101.38260386317586,2.0,22.455625
4.8,60.0,4.6,7.5,2.608695652173913,10.108695652173914,4.891304347826087,0.3443520245660893,5,True,True,True,True,10.332403199137227,0.432879390839616,0.9976114476441853,0.00043215093556351047,-0.001517686716317309,0.0002459300425623415,0.001517686716317309,0.0002459300425623415,1639.7404712974017,95.57851860849676,2.0,22.57
4.8,60.0,4.65,7.5,2.5806451612903225,10.080645161290322,4.919354838709678,0.3372397832305697,5,True,True,True,True,10.304352708253635,0.432879390839616,0.9974313123774289,0.000443137709753922,-0.001625463051890313,0.0002511500549711469,0.001625463051890313,0.0002511500549711469,1618.4208429215591,89.95045521282668,2.0,22.685625
4.8,60.0,4.7,7.5,2.553191489361702,10.053191489361701,4.946808510638299,0.33206636010786356,5,True,True,True,True,10.276899036325014,0.432879390839616,0.997235419828967,0.0004540835192415135,-0.001742184634070299,0.0002562887185576861,0.001742184634070299,0.0002562887185576861,1597.1524242783662,84.51570193951305,2.0,22.802500000000002
