battery_id,strategy,strategy_code,model,MAE,RMSE,MaxAE,cycle200_error,cycle200_abs_error,actual_future_slope_per100,predicted_future_slope_per100,trend_sign_match
31,5C_67PER_4C_NEWSTRUCTURE,S4,local_linear,0.0002340787175744552,0.00028921387629364076,0.0007151055872339773,0.0007151055872339773,0.0007151055872339773,-0.004085131714285848,-0.003039200425531903,True
31,5C_67PER_4C_NEWSTRUCTURE,S4,strategy_template,0.00015955184879999694,0.00019229209387223818,0.0003750882199999861,0.00020703719999992654,0.00020703719999992654,-0.004085131714285848,-0.0033531063684214724,True
31,5C_67PER_4C_NEWSTRUCTURE,S4,supervised_ridge,0.00011920701414426249,0.00014362451175771893,0.0003121691189714726,1.8662419651649387e-05,1.8662419651649387e-05,-0.004085131714285848,-0.004437673956608292,True
31,5C_67PER_4C_NEWSTRUCTURE,S4,template_individual,0.0002333893488675609,0.00027272727240602537,0.0005957511465224385,0.000572575657980634,0.000572575657980634,-0.004085131714285848,-0.003305963150179725,True
32,5_3C_54PER_4C_NEWSTRUCTURE,S5,adaptive_ensemble,0.00011290009686034663,0.00015123353654986787,0.0005012064528454596,0.0002647135440919657,0.0002647135440919657,-0.0031293315789473006,-0.0032183794014801438,True
32,5_3C_54PER_4C_NEWSTRUCTURE,S5,individual_quadratic,0.00027059344100863083,0.00030930676904189274,0.0007445663933751678,0.0005074184063661447,0.0005074184063661447,-0.0031293315789473006,-0.0031010256807387513,True
32,5_3C_54PER_4C_NEWSTRUCTURE,S5,local_linear,0.00010950536042104941,0.00015105612652364597,0.0005538547368422186,0.00032237809473689705,0.00032237809473689705,-0.0031293315789473006,-0.002978164210526171,True
32,5_3C_54PER_4C_NEWSTRUCTURE,S5,strategy_template,0.0006248423126666647,0.0006390208727510431,0.0008454119999999898,-0.0004053172500000368,0.0004053172500000368,-0.0031293315789473006,-0.003118320357141975,True
32,5_3C_54PER_4C_NEWSTRUCTURE,S5,supervised_ridge,0.000286435100242548,0.00035062814505879616,0.0006281515799601012,-0.00033606550766118737,0.00033606550766118737,-0.0031293315789473006,-0.004300531361113425,True
32,5_3C_54PER_4C_NEWSTRUCTURE,S5,template_individual,0.00010670983889594643,0.00015128921422013147,0.000539261976007066,0.0003020113466862817,0.0003020113466862817,-0.0031293315789473006,-0.0030436904375493895,True
33,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,adaptive_ensemble,0.00011318747991722056,0.00014735532163634573,0.000375432567132572,0.00018715343144515284,0.00018715343144515284,-0.003907992340425591,-0.0035996377179442936,True
33,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,individual_quadratic,0.00011070035570343029,0.00014545846261531,0.000328598732040275,0.00013155856866198246,0.00013155856866198246,-0.003907992340425591,-0.0038765640886741543,True
33,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,local_linear,0.00016930826500075825,0.00023731816688067283,0.0006312178000021929,0.0004606835000022791,0.0004606835000022791,-0.003907992340425591,-0.003070354999995528,True
33,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,strategy_template,0.001434397701000003,0.0014426205811940017,0.001677025849999958,-0.00155753761666666,0.00155753761666666,-0.003907992340425591,-0.004559125982906434,True
33,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,supervised_ridge,0.00017475650577646106,0.00021269659793782448,0.0004080302870566044,-0.00015013874605873667,0.00015013874605873667,-0.003907992340425591,-0.004296264778649045,True
33,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,template_individual,0.0001381042483194861,0.00016529449593613324,0.00034114863725653866,-0.00011022635033142159,0.00011022635033142159,-0.003907992340425591,-0.0040532320429171745,True
34,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,adaptive_ensemble,8.80882786264392e-05,0.00012087445801826587,0.00038251046718840165,0.00038251046718840165,0.00038251046718840165,-0.004368710857142981,-0.004346344069539043,True
34,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,individual_quadratic,0.00013437480118328794,0.0001597827129993994,0.00034088962047440496,5.78669625506123e-05,5.78669625506123e-05,-0.004368710857142981,-0.00505001523977169,True
34,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,local_linear,0.00013163933618179913,0.00018509362221175247,0.000603052387878722,0.000603052387878722,0.000603052387878722,-0.004368710857142981,-0.0038516524242423623,True
34,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,strategy_template,0.00029579932766664595,0.0003229341139335701,0.0007184165999999381,0.0007184165999999381,0.0007184165999999381,-0.004368710857142981,-0.00391376983333321,True
34,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,supervised_ridge,8.964005230355899e-05,0.0001129813825150907,0.00030062648419548754,0.00030062648419548754,0.00030062648419548754,-0.004368710857142981,-0.004460743580714244,True
34,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,template_individual,0.00017075628521162178,0.00019957068156453632,0.0004864427326232157,0.0004864427326232157,0.0004864427326232157,-0.004368710857142981,-0.004356883762104107,True
35,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,adaptive_ensemble,0.00040047105175333497,0.0004878690822874713,0.0009183697405661384,-0.0007406646942242912,0.0007406646942242912,-0.02151708233333327,-0.023139085415293685,True
35,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,individual_quadratic,0.0015254456963720785,0.0017256937153833198,0.0029710642327201997,-0.002887808278014936,0.002887808278014936,-0.02151708233333327,-0.02688341823902984,True
35,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,local_linear,0.0002011546142499876,0.0002790640472653165,0.0010257555125000595,-0.00027311477500002734,0.00027311477500002734,-0.02151708233333327,-0.02240599374999999,True
35,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,strategy_template,0.005579223822000019,0.006391881898831767,0.01092988210000001,0.01092988210000001,0.01092988210000001,-0.02151708233333327,-0.0,False
35,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,supervised_ridge,0.001091990324717491,0.001230484112218568,0.0024490912697993084,0.0019517373372106572,0.0019517373372106572,-0.02151708233333327,-0.017978115721344994,True
35,3_7C_31PER_5_9C_NEWSTRUCTURE,S8,template_individual,0.0014470268503175942,0.001496958998458157,0.0025563736352257616,0.0021085148871421433,0.0021085148871421433,-0.02151708233333327,-0.019602111544132123,True
36,5_3C_54PER_4C_NEWSTRUCTURE,S5,adaptive_ensemble,0.00011129261913244149,0.0001456832682987457,0.0003794798426370871,0.00024619560092009607,0.00024619560092009607,-0.0036437781578945116,-0.003450114413472427,True
36,5_3C_54PER_4C_NEWSTRUCTURE,S5,individual_quadratic,0.00014026775592792084,0.0001664893207969195,0.0003332651782478324,0.00018953525975817787,0.00018953525975817787,-0.0036437781578945116,-0.0037636776920657584,True
36,5_3C_54PER_4C_NEWSTRUCTURE,S5,local_linear,0.0001522911312001618,0.0002031336226643187,0.0005344309800002778,0.0004151509000003273,0.0004151509000003273,-0.0036437781578945116,-0.0030451539999994575,True
36,5_3C_54PER_4C_NEWSTRUCTURE,S5,strategy_template,0.00017157818499999422,0.00018536069250520832,0.0002994022000000207,9.642951666655186e-05,9.642951666655186e-05,-0.0036437781578945116,-0.0030283959803922844,True
36,5_3C_54PER_4C_NEWSTRUCTURE,S5,supervised_ridge,0.0002003822117755494,0.00024419592787373526,0.00039692749667863403,-0.0003056924529835081,0.0003056924529835081,-0.0036437781578945116,-0.004492251837823361,True
36,5_3C_54PER_4C_NEWSTRUCTURE,S5,template_individual,0.00025885334350188137,0.00029383051117193065,0.0006339202346078432,0.0005039004813558456,0.0005039004813558456,-0.0036437781578945116,-0.002941644358459931,True
37,5C_67PER_4C_NEWSTRUCTURE,S4,adaptive_ensemble,0.00021331777491413463,0.0002573910891165047,0.0004769538796426387,-0.0004163199233847559,0.0004163199233847559,-0.0034327345161289102,-0.004086009526976334,True
37,5C_67PER_4C_NEWSTRUCTURE,S4,individual_quadratic,0.0005537572063007357,0.0006287991708095231,0.0010779203450461683,-0.0010779203450461683,0.0010779203450461683,-0.0034327345161289102,-0.005334080690982061,True
37,5C_67PER_4C_NEWSTRUCTURE,S4,local_linear,9.536931000001526e-05,0.00011998649562407855,0.00027284280000006156,0.00011830779999999486,0.00011830779999999486,-0.0034327345161289102,-0.0031221400000003285,True
37,5C_67PER_4C_NEWSTRUCTURE,S4,strategy_template,0.000654243536800001,0.0007399466688924716,0.0011432796600000517,0.0007728666999999856,0.0007728666999999856,-0.0034327345161289102,-0.0012991957500002593,True
37,5C_67PER_4C_NEWSTRUCTURE,S4,supervised_ridge,0.0003278204860386014,0.00038804077184245527,0.0006905334154688747,-0.0006518930661747468,0.0006518930661747468,-0.0034327345161289102,-0.004668305954609002,True
37,5C_67PER_4C_NEWSTRUCTURE,S4,template_individual,0.00014870881955290959,0.00018048706229194106,0.00036036947482187554,-0.0003471373794559085,0.0003471373794559085,-0.0034327345161289102,-0.003961905299593171,True
38,5_3C_54PER_4C_NEWSTRUCTURE,S5,adaptive_ensemble,0.00020507132025060715,0.00024690213519434515,0.0004924919041668918,-0.0004924919041668918,0.0004924919041668918,-0.003939290000000428,-0.0045811585563706805,True
38,5_3C_54PER_4C_NEWSTRUCTURE,S5,individual_quadratic,0.0007873974951090012,0.0008686825110323299,0.0015390253627353134,-0.0015390253627353134,0.0015390253627353134,-0.003939290000000428,-0.006345029380347784,True
38,5_3C_54PER_4C_NEWSTRUCTURE,S5,local_linear,0.00013402424837841932,0.00015381725525637593,0.0002961011783784162,0.00010673304594599475,0.00010673304594599475,-0.003939290000000428,-0.0035555881081080396,True
38,5_3C_54PER_4C_NEWSTRUCTURE,S5,strategy_template,0.0010167874070000239,0.0011663724394051134,0.0018797351000000573,0.0018721505499998958,0.0018721505499998958,-0.003939290000000428,-0.0,False
38,5_3C_54PER_4C_NEWSTRUCTURE,S5,supervised_ridge,0.0001639961389924216,0.0002103542396936566,0.0004440349063296045,-0.0004440349063296045,0.0004440349063296045,-0.003939290000000428,-0.004662297904607371,True
38,5_3C_54PER_4C_NEWSTRUCTURE,S5,template_individual,9.634751625403615e-05,0.00012185833763819813,0.00026618321302007697,-0.0001169248979909776,0.0001169248979909776,-0.003939290000000428,-0.00392370699023962,True
39,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,adaptive_ensemble,0.0001380128646939438,0.00015911198486401483,0.0002925226540210213,-0.00018724038675643762,0.00018724038675643762,-0.003740535555555683,-0.003908717628605976,True
39,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,individual_quadratic,0.0004090208094737968,0.00045410115775920836,0.0007677580778162607,-0.0007161072903486554,0.0007161072903486554,-0.003740535555555683,-0.004850486143728941,True
39,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,local_linear,0.00015287973417643208,0.000177416555480433,0.00037845084117638095,0.0002863076176470303,0.0002863076176470303,-0.003740535555555683,-0.003102316764705894,True
39,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,strategy_template,0.0004259787600000009,0.00046058448399741484,0.0007705239333333225,-0.0007399869666666614,0.0007399869666666614,-0.003740535555555683,-0.004590835172414087,True
39,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,supervised_ridge,0.00015604228142274801,0.0001881064613815641,0.00035969127767665476,-0.0002606373288509545,0.0002606373288509545,-0.003740535555555683,-0.0042011058886437525,True
39,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,template_individual,0.00018356526747546952,0.00022249954107008102,0.0004520915771198952,-0.00041044995213035396,0.00041044995213035396,-0.003740535555555683,-0.004304811703333259,True
40,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,adaptive_ensemble,0.0001313933697135594,0.00015773169943407493,0.00034288397738335696,-0.00020378056997183425,0.00020378056997183425,-0.004705117567567437,-0.004880687202073464,True
40,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,individual_quadratic,0.0006838469382303791,0.0007433581192795,0.0012585541795941957,-0.001200375356022021,0.001200375356022021,-0.004705117567567437,-0.006565130950132838,True
40,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,local_linear,0.0001875482975263254,0.00021465982067795657,0.0003721564105262365,0.0003721564105262365,0.0003721564105262365,-0.004705117567567437,-0.003872176578947456,True
40,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,strategy_template,0.001122675206000041,0.0012881969024285964,0.0019481768833332636,0.0019476929333333004,0.0019476929333333004,-0.004705117567567437,-0.0,False
40,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,supervised_ridge,8.53283400135818e-05,0.00010206358291806904,0.00023349125585148123,-8.213228900999514e-05,8.213228900999514e-05,-0.004705117567567437,-0.004785954181301236,True
40,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,template_individual,0.00012309714843699248,0.00014621091131817007,0.00031873826144845907,2.896634089966099e-05,2.896634089966099e-05,-0.004705117567567437,-0.004738480221119471,True
41,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,adaptive_ensemble,0.000741738206938809,0.0008824818910508364,0.0015618587649545157,-0.0015618587649545157,0.0015618587649545157,-0.0036786580645159317,-0.006865521311846035,True
41,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,individual_quadratic,0.00021075692237704224,0.0002717035268856248,0.0005184680814813714,-0.000488484548702206,0.000488484548702206,-0.0036786580645159317,-0.004710341751891699,True
41,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,local_linear,0.00015171166972225203,0.00017937882668171175,0.0003658842611110602,0.0002339287388890554,0.0002339287388890554,-0.0036786580645159317,-0.0032675447222219526,True
41,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,strategy_template,0.0009643334579999618,0.0011034499789464747,0.001902434599999947,0.0018677011000000077,0.0018677011000000077,-0.0036786580645159317,-0.0,False
41,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,supervised_ridge,0.002930283892471788,0.0034128436233351227,0.005991466811376522,-0.005991466811376522,0.005991466811376522,-0.0036786580645159317,-0.015746132453804736,True
41,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,template_individual,0.0001586290212379593,0.0002060629461674407,0.000456008983102163,0.00011681362885018753,0.00011681362885018753,-0.0036786580645159317,-0.0035888494454330683,True
42,5C_67PER_4C_NEWSTRUCTURE,S4,adaptive_ensemble,0.0001516107190805438,0.00017622316254162763,0.0003147442228895736,-0.00031190402616276813,0.00031190402616276813,-0.002665799230769301,-0.0029186823256235396,True
42,5C_67PER_4C_NEWSTRUCTURE,S4,individual_quadratic,0.0003275790511169951,0.00036910041098376647,0.0006592667315314937,-0.0006592667315314937,0.0006592667315314937,-0.002665799230769301,-0.003576032298694478,True
42,5C_67PER_4C_NEWSTRUCTURE,S4,local_linear,0.0001407424888000075,0.00016698290970824188,0.000315106459999992,0.00019451260000002968,0.00019451260000002968,-0.002665799230769301,-0.0020675140000000107,True
42,5C_67PER_4C_NEWSTRUCTURE,S4,strategy_template,0.0005758612904000149,0.000603608433730355,0.0009921424600000117,-0.0009921424600000117,0.0009921424600000117,-0.002665799230769301,-0.0036339296000002332,True
42,5C_67PER_4C_NEWSTRUCTURE,S4,supervised_ridge,0.00032057107010736053,0.00037973914201244475,0.0007045669197297544,-0.0007045669197297544,0.0007045669197297544,-0.002665799230769301,-0.0038707830286443235,True
42,5C_67PER_4C_NEWSTRUCTURE,S4,template_individual,0.0003073193248424655,0.00033702433018188835,0.0006305226163501043,-0.0006305226163501043,0.0006305226163501043,-0.002665799230769301,-0.0032513593196262162,True
43,5_3C_54PER_4C_NEWSTRUCTURE,S5,adaptive_ensemble,0.00026765530766235555,0.00031025691649344084,0.0005941659370669594,-0.0005941659370669594,0.0005941659370669594,-0.0032771899999994862,-0.004211901801518906,True
43,5_3C_54PER_4C_NEWSTRUCTURE,S5,individual_quadratic,0.0005668890021331019,0.0006560075297773642,0.0012309905513134822,-0.0012309905513134822,0.0012309905513134822,-0.0032771899999994862,-0.005480385300904218,True
43,5_3C_54PER_4C_NEWSTRUCTURE,S5,local_linear,8.881621163639108e-05,0.00010433793784549266,0.0002136187090908681,-0.00012332049696972547,0.00012332049696972547,-0.0032771899999994862,-0.0032982493939396184,True
43,5_3C_54PER_4C_NEWSTRUCTURE,S5,strategy_template,0.0006568367143333309,0.0007440260886095099,0.0011913191666667045,0.0008277401999999823,0.0008277401999999823,-0.0032771899999994862,-0.0007985279729726012,True
43,5_3C_54PER_4C_NEWSTRUCTURE,S5,supervised_ridge,0.0004334750724991787,0.0004959207314574457,0.0009080219594220784,-0.0009080219594220784,0.0009080219594220784,-0.0032771899999994862,-0.004873512974167728,True
43,5_3C_54PER_4C_NEWSTRUCTURE,S5,template_individual,0.0001131235424920174,0.000134396365939953,0.00029607451219737513,-0.00029607451219737513,0.00029607451219737513,-0.0032771899999994862,-0.0037008284508384857,True
44,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,adaptive_ensemble,9.091844679640415e-05,0.00011638352004214165,0.00027883210235735145,0.00013654291411724362,0.00013654291411724362,-0.004699295853658523,-0.004459489483769896,True
44,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,individual_quadratic,0.0002681004062298742,0.000316482770676413,0.0005414426707938125,-0.0005414426707938125,0.0005414426707938125,-0.004699295853658523,-0.005729897547328615,True
44,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,local_linear,0.00028288557516664036,0.0003311533973623392,0.0006684586583333152,0.000578384616666483,0.000578384616666483,-0.004699295853658523,-0.0036682241666669,True
44,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,strategy_template,6.583367333333534e-05,8.2674750982298e-05,0.0002286998166667331,5.3595849999976686e-05,5.3595849999976686e-05,-0.004699295853658523,-0.004421709642857263,True
44,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,supervised_ridge,0.00012706056304460757,0.00015583277691072386,0.00034729450281212326,0.00021643731144571632,0.00021643731144571632,-0.004699295853658523,-0.0043985467115577786,True
44,5_6C_19PER_4_6C_NEWSTRUCTURE,S6,template_individual,0.00013950667176864328,0.00015431769090867782,0.00030033904480430973,0.00011659108676720376,0.00011659108676720376,-0.004699295853658523,-0.00458511880965166,True
45,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,adaptive_ensemble,0.0001972192807716433,0.00022271285955368053,0.00038932199368291176,0.00038609628087049597,0.00038609628087049597,-0.0031268847499998915,-0.00262338301348225,True
45,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,individual_quadratic,0.0004806550321309899,0.0005205062244515617,0.0008152112213928309,0.0008152112213928309,0.0008152112213928309,-0.0031268847499998915,-0.0021350283779142387,True
45,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,local_linear,0.00025635321583334703,0.0002963032585228415,0.0005898674833333395,0.0005898674833333395,0.0005898674833333395,-0.0031268847499998915,-0.0021415858333333295,True
45,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,strategy_template,0.001961194134333313,0.0019687607296309303,0.002257376800000044,-0.002181160966666651,0.002181160966666651,-0.0031268847499998915,-0.0041856773333348585,True
45,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,supervised_ridge,0.0002700509962624853,0.00033857916949373956,0.000595156459949564,-0.0005126809275339816,0.0005126809275339816,-0.0031268847499998915,-0.004356774481905963,True
45,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,template_individual,6.827665672350492e-05,8.163525097707697e-05,0.0001669650942007772,-4.3319036610478534e-05,4.3319036610478534e-05,-0.0031268847499998915,-0.0033584110679140172,True
46,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,adaptive_ensemble,0.00011469836406752032,0.00015862334313415712,0.000479807845198188,8.307677998797836e-05,8.307677998797836e-05,-0.0023987796969697035,-0.0024485788493344707,True
46,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,individual_quadratic,0.00022694424137846393,0.00025869162023682633,0.0006212778583895018,0.0002259233325500043,0.0002259233325500043,-0.0023987796969697035,-0.0023332031263054924,True
46,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,local_linear,0.00010350676060871366,0.00015312087801457383,0.0005022813478260391,0.0001315180695652396,0.0001315180695652396,-0.0023987796969697035,-0.0022685482608695725,True
46,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,strategy_template,0.011845576339000002,0.01184619742122994,0.012112270150000048,-0.012008320625000013,0.012008320625000013,-0.0023987796969697035,-0.0028340181081083133,True
46,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,supervised_ridge,0.0001291064310611123,0.0001627780786712692,0.00038428945491242317,-0.0002860172750507317,0.0002860172750507317,-0.0023987796969697035,-0.003115138888785015,True
46,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,template_individual,9.811804622343656e-05,0.00012779956109378182,0.00039899288656275456,-3.4003288405970444e-05,3.4003288405970444e-05,-0.0023987796969697035,-0.0025469805420095,True
47,5C_67PER_4C_NEWSTRUCTURE,S4,adaptive_ensemble,0.00030119591088487055,0.0003596048023168831,0.000765699143448928,0.0005746320055032283,0.0005746320055032283,-0.0033398993103448712,-0.0022711000068180547,True
47,5C_67PER_4C_NEWSTRUCTURE,S4,individual_quadratic,0.0003457808830320341,0.0003928799081393557,0.000783597708994388,0.0005855657756410615,0.0005855657756410615,-0.0033398993103448712,-0.0023710722938672262,True
47,5C_67PER_4C_NEWSTRUCTURE,S4,local_linear,0.0003437983482858109,0.0004148211140613219,0.0008795443114286705,0.0007023658142858435,0.0007023658142858435,-0.0033398993103448712,-0.001986696571428433,True
47,5C_67PER_4C_NEWSTRUCTURE,S4,strategy_template,0.0011958088211999995,0.0012011123695494803,0.0014862523400001049,-0.0012679588200000813,0.0012679588200000813,-0.0033398993103448712,-0.0035104389444444595,True
47,5C_67PER_4C_NEWSTRUCTURE,S4,supervised_ridge,0.00017044224833120624,0.0002185229300713168,0.0005156081768536991,0.0003075194891982713,0.0003075194891982713,-0.0033398993103448712,-0.0027815093712540576,True
47,5C_67PER_4C_NEWSTRUCTURE,S4,template_individual,0.00011245274499345426,0.00013426196039272115,0.0002875398502587556,5.512391363826641e-05,5.512391363826641e-05,-0.0033398993103448712,-0.002866860747066778,True
48,5_3C_54PER_4C_NEWSTRUCTURE,S5,adaptive_ensemble,0.00010253891634060208,0.00011472784695524289,0.00020991964934713447,-4.847734006441229e-06,4.847734006441229e-06,-0.0023954635714287403,-0.0024623142224739917,True
48,5_3C_54PER_4C_NEWSTRUCTURE,S5,individual_quadratic,9.68885774390893e-05,0.00011687655727947046,0.0002545851452271375,5.096582868180377e-06,5.096582868180377e-06,-0.0023954635714287403,-0.00253371194845596,True
48,5_3C_54PER_4C_NEWSTRUCTURE,S5,local_linear,0.0001817418180000363,0.0002271574417561975,0.0004990844000001271,0.0003625517999999994,0.0003625517999999994,-0.0023954635714287403,-0.0018103099999999817,True
48,5_3C_54PER_4C_NEWSTRUCTURE,S5,strategy_template,0.0015039947516666708,0.0015131531680585967,0.001736859183333439,-0.0017095454833333523,0.0017095454833333523,-0.0023954635714287403,-0.0032444492592592017,True
48,5_3C_54PER_4C_NEWSTRUCTURE,S5,supervised_ridge,0.0003585271317484828,0.00043411871285552184,0.0007151238330903587,-0.0007151238330903587,0.0007151238330903587,-0.0023954635714287403,-0.003970942518456944,True
48,5_3C_54PER_4C_NEWSTRUCTURE,S5,template_individual,0.0002233933362993623,0.00025077885620190484,0.0003951386545910651,-0.0002738788436228434,0.0002738788436228434,-0.0023954635714287403,-0.0026033551245685516,True
49,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,adaptive_ensemble,0.00022260207874505555,0.0004183456629001598,0.0016930093420191028,0.00023765528156660665,0.00023765528156660665,-0.002700075641025846,-0.0022030182503609552,True
49,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,individual_quadratic,0.00021017022138576592,0.0003995989437823718,0.0016343274630643556,0.00017700960435362845,0.00017700960435362845,-0.002700075641025846,-0.002236332608394371,True
49,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,local_linear,0.00037920418100001463,0.0005599480158306273,0.002058363728947299,0.0006114440315789782,0.0006114440315789782,-0.002700075641025846,-0.0015023397368421488,True
49,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,strategy_template,0.011862464495500007,0.011867757261421202,0.012166860274999913,-0.01193763069999998,0.01193763069999998,-0.002700075641025846,-0.002720246500000023,True
49,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,supervised_ridge,0.0003709404687846796,0.00045177268544108933,0.0010762687950099936,-0.0006075598510290048,0.0006075598510290048,-0.002700075641025846,-0.003945097849309216,True
49,4_8C_80PER_4_8C_NEWSTRUCTURE,S9,template_individual,0.00023062783279825583,0.0003658722030149152,0.001497962683145282,4.469866085710095e-05,4.469866085710095e-05,-0.002700075641025846,-0.0022271485045650685,True
